drive_id,drive_start,drive_end
2016_16_DEN_KC_13,Punt,Punt
2016_16_DEN_KC_14,Punt,Punt
2016_16_DEN_KC_15,Punt,Turnover
2016_16_DEN_KC_17,Kickoff,Punt
2016_16_DEN_KC_18,Punt,Punt
2016_16_DEN_KC_19,Punt,Punt
2016_16_DEN_KC_20,Punt,Punt
2016_16_DEN_KC_21,Punt,Field Goal
2016_16_DEN_KC_23,Kickoff,Field Goal
2016_16_DEN_KC_24,Kickoff,Turnover
2016_16_DEN_KC_25,Fumble,Touchdown
2016_16_DEN_KC_26,Kickoff,Turnover
2016_16_DET_DAL_1,Kickoff,Touchdown
2016_16_DET_DAL_2,Kickoff,Touchdown
2016_16_DET_DAL_3,Kickoff,Touchdown
2016_16_DET_DAL_4,Kickoff,Touchdown
2016_16_DET_DAL_5,Kickoff,Punt
2016_16_DET_DAL_6,Punt,Touchdown
2016_16_DET_DAL_7,Kickoff,Punt
2016_16_DET_DAL_8,Punt,Punt
2016_16_DET_DAL_9,Punt,Touchdown
2016_16_DET_DAL_10,Kickoff,Punt
2016_16_DET_DAL_12,Kickoff,Turnover
2016_16_DET_DAL_13,Interception,Touchdown
2016_16_DET_DAL_14,Kickoff,Punt
2016_16_DET_DAL_15,Punt,Touchdown
2016_16_DET_DAL_16,Kickoff,Field Goal
2016_16_DET_DAL_18,Kickoff,Punt
2016_16_DET_DAL_19,Punt,Punt
2016_16_DET_DAL_20,Punt,Turnover
2016_16_DET_DAL_21,Fumble,Punt
2016_16_IND_OAK_1,Kickoff,Punt
2016_16_IND_OAK_2,Punt,Punt
2016_16_IND_OAK_3,Punt,Turnover
2016_16_IND_OAK_4,Fumble,Punt
2016_16_IND_OAK_5,Punt,Turnover
2016_16_IND_OAK_6,Interception,Touchdown
2016_16_IND_OAK_7,Kickoff,Touchdown
2016_16_IND_OAK_8,Kickoff,Touchdown
2016_16_IND_OAK_9,Kickoff,Turnover
2016_16_IND_OAK_10,Interception,Touchdown
2016_16_IND_OAK_12,Kickoff,Touchdown
2016_16_IND_OAK_13,Kickoff,Turnover
2016_16_IND_OAK_14,Fumble,Touchdown
2016_16_IND_OAK_15,Kickoff,Touchdown
2016_16_IND_OAK_16,Kickoff,Punt
2016_16_IND_OAK_17,Punt,Punt
2016_16_IND_OAK_18,Punt,Punt
2016_16_IND_OAK_19,Punt,Touchdown
2016_16_IND_OAK_20,Kickoff,Punt
2016_16_IND_OAK_21,Punt,Field Goal
2016_16_MIA_BUF_1,Kickoff,Punt
2016_16_MIA_BUF_2,Punt,Punt
2016_16_MIA_BUF_3,Punt,Punt
2016_16_MIA_BUF_4,Punt,Touchdown
2016_16_MIA_BUF_5,Kickoff,Field Goal
2016_16_MIA_BUF_7,Kickoff,Turnover
2016_16_MIA_BUF_8,Fumble,Punt
2016_16_MIA_BUF_9,Punt,Touchdown
2016_16_MIA_BUF_10,Kickoff,Punt
2016_16_MIA_BUF_11,Punt,Punt
2016_16_MIA_BUF_12,Punt,Turnover
2016_16_MIA_BUF_14,NA,Touchdown
2016_16_MIA_BUF_15,Kickoff,Touchdown
2016_16_MIA_BUF_16,Kickoff,Touchdown
2016_16_MIA_BUF_17,Kickoff,Touchdown
2016_16_MIA_BUF_18,Kickoff,Field Goal
2016_16_MIA_BUF_20,Kickoff,Punt
2016_16_MIA_BUF_21,Punt,Touchdown
2016_16_MIA_BUF_22,Kickoff,Field Goal
2016_16_MIA_BUF_24,Kickoff,Field Goal
2016_16_MIA_BUF_26,Punt,Punt
2016_16_MIA_BUF_27,Punt,Field Goal
2016_16_MIN_GB_1,Kickoff,Punt
2016_16_MIN_GB_2,Punt,Punt
2016_16_MIN_GB_3,Punt,Touchdown
2016_16_MIN_GB_4,Kickoff,Field Goal
2016_16_MIN_GB_5,Kickoff,Touchdown
2016_16_MIN_GB_6,Kickoff,Field Goal
2016_16_MIN_GB_7,Kickoff,Punt
2016_16_MIN_GB_8,Punt,Turnover
2016_16_MIN_GB_9,Fumble,Touchdown
2016_16_MIN_GB_10,Kickoff,Touchdown
2016_16_MIN_GB_11,Kickoff,Punt
2016_16_MIN_GB_12,Punt,Turnover
2016_16_MIN_GB_13,Fumble,Touchdown
2016_16_MIN_GB_15,Kickoff,Punt
2016_16_MIN_GB_16,Punt,Punt
2016_16_MIN_GB_17,Punt,Punt
2016_16_MIN_GB_18,Punt,Punt
2016_16_MIN_GB_19,Punt,Punt
2016_16_MIN_GB_20,Punt,Field Goal
2016_16_MIN_GB_21,Kickoff,Punt
2016_16_MIN_GB_22,Punt,Touchdown
2016_16_MIN_GB_23,Kickoff,Touchdown
2016_16_MIN_GB_24,Kickoff,Punt
2016_16_MIN_GB_25,Punt,Touchdown
2016_16_NYG_PHI_1,Kickoff,Punt
2016_16_NYG_PHI_2,Punt,Touchdown
2016_16_NYG_PHI_4,Kickoff,Punt
2016_16_NYG_PHI_5,Punt,Punt
2016_16_NYG_PHI_6,Punt,Field Goal
2016_16_NYG_PHI_7,Kickoff,Turnover
2016_16_NYG_PHI_8,Interception,Punt
2016_16_NYG_PHI_9,Punt,Punt
2016_16_NYG_PHI_10,Punt,Field Goal
2016_16_NYG_PHI_11,Kickoff,Touchdown
2016_16_NYG_PHI_12,Kickoff,Touchdown
2016_16_NYG_PHI_14,Kickoff,Punt
2016_16_NYG_PHI_15,Punt,Field Goal
2016_16_NYG_PHI_16,Kickoff,Turnover
2016_16_NYG_PHI_17,Fumble,Turnover
2016_16_NYG_PHI_18,Interception,Field Goal
2016_16_NYG_PHI_19,Kickoff,Field Goal
2016_16_NYG_PHI_20,Kickoff,Punt
2016_16_NYG_PHI_21,Punt,Turnover
2016_16_NYG_PHI_22,Fumble,Punt
2016_16_NYG_PHI_23,Punt,Turnover
2016_16_NYJ_NE_1,Kickoff,Punt
2016_16_NYJ_NE_2,Punt,Field Goal
2016_16_NYJ_NE_3,Kickoff,Turnover
2016_16_NYJ_NE_4,Interception,Touchdown
2016_16_NYJ_NE_5,Kickoff,Punt
2016_16_NYJ_NE_6,Punt,Punt
2016_16_NYJ_NE_8,Fumble,Field Goal
2016_16_NYJ_NE_9,Kickoff,Field Goal
2016_16_NYJ_NE_12,Interception,Touchdown
2016_16_NYJ_NE_13,Kickoff,Punt
2016_16_NYJ_NE_14,Punt,Touchdown
2016_16_NYJ_NE_16,Kickoff,Punt
2016_16_NYJ_NE_17,Punt,Punt
2016_16_NYJ_NE_18,Punt,Touchdown
2016_16_NYJ_NE_19,Kickoff,Turnover
2016_16_NYJ_NE_20,Interception,Touchdown
2016_16_NYJ_NE_21,Kickoff,Field Goal
2016_16_NYJ_NE_22,Kickoff,Punt
2016_16_NYJ_NE_23,Punt,Turnover
2016_16_SD_CLE_1,Kickoff,Touchdown
2016_16_SD_CLE_2,Kickoff,Touchdown
2016_16_SD_CLE_3,Kickoff,Field Goal
2016_16_SD_CLE_4,Kickoff,Touchdown
2016_16_SD_CLE_5,Kickoff,Turnover
2016_16_SD_CLE_6,Interception,Field Goal
2016_16_SD_CLE_7,Kickoff,Punt
2016_16_SD_CLE_8,Punt,Punt
2016_16_SD_CLE_9,Punt,Punt
2016_16_SD_CLE_11,Kickoff,Field Goal
2016_16_SD_CLE_12,Kickoff,Touchdown
2016_16_SD_CLE_13,Kickoff,Punt
2016_16_SD_CLE_14,Punt,Punt
2016_16_SD_CLE_15,Punt,Punt
2016_16_SD_CLE_16,Punt,Punt
2016_16_SD_CLE_17,Punt,Punt
2016_16_SD_CLE_18,Punt,Punt
2016_16_SD_CLE_19,Punt,Punt
2016_16_SD_CLE_20,Punt,Field Goal
2016_16_SD_CLE_22,Punt,Field Goal
2016_16_SF_LA_1,Kickoff,Punt
2016_16_SF_LA_2,Punt,Turnover
2016_16_SF_LA_3,Interception,Touchdown
2016_16_SF_LA_4,Kickoff,Touchdown
2016_16_SF_LA_5,Kickoff,Turnover
2016_16_SF_LA_7,Kickoff,Punt
2016_16_SF_LA_8,Punt,Punt
2016_16_SF_LA_9,Punt,Punt
2016_16_SF_LA_10,Punt,Punt
2016_16_SF_LA_11,Punt,Punt
2016_16_SF_LA_12,Punt,Punt
2016_16_SF_LA_13,Punt,Punt
2016_16_SF_LA_15,Kickoff,Punt
2016_16_SF_LA_16,Punt,Punt
2016_16_SF_LA_17,Punt,Punt
2016_16_SF_LA_18,Punt,Punt
2016_16_SF_LA_19,Punt,Punt
2016_16_SF_LA_20,Punt,Punt
2016_16_SF_LA_21,Punt,Punt
2016_16_SF_LA_23,Fumble,Touchdown
2016_16_SF_LA_24,Kickoff,Touchdown
2016_16_SF_LA_25,Kickoff,Punt
2016_16_SF_LA_26,Punt,Touchdown
2016_16_SF_LA_27,Kickoff,Turnover
2016_16_SF_LA_28,Interception,Punt
2016_16_TB_NO_1,Kickoff,Punt
2016_16_TB_NO_2,Punt,Punt
2016_16_TB_NO_3,Punt,Touchdown
2016_16_TB_NO_4,Kickoff,Punt
2016_16_TB_NO_5,Punt,Punt
2016_16_TB_NO_6,Punt,Touchdown
2016_16_TB_NO_7,Kickoff,Field Goal
2016_16_TB_NO_8,Kickoff,Punt
2016_16_TB_NO_9,Punt,Field Goal
2016_16_TB_NO_10,Kickoff,Turnover
2016_16_TB_NO_12,Kickoff,Touchdown
2016_16_TB_NO_13,Kickoff,Touchdown
2016_16_TB_NO_14,Kickoff,Touchdown
2016_16_TB_NO_15,Kickoff,Field Goal
2016_16_TB_NO_16,Kickoff,Turnover
2016_16_TB_NO_17,Interception,Punt
2016_16_TB_NO_18,Punt,Field Goal
2016_16_TEN_JAX_1,Kickoff,Touchdown
2016_16_TEN_JAX_2,Kickoff,Punt
2016_16_TEN_JAX_3,Punt,Field Goal
2016_16_TEN_JAX_4,Kickoff,Punt
2016_16_TEN_JAX_5,Punt,Punt
2016_16_TEN_JAX_6,Punt,Touchdown
2016_16_TEN_JAX_7,Kickoff,Touchdown
2016_16_TEN_JAX_8,Kickoff,Punt
2016_16_TEN_JAX_9,Punt,Field Goal
2016_16_TEN_JAX_11,Kickoff,Punt
2016_16_TEN_JAX_13,Fumble,Field Goal
2016_16_TEN_JAX_14,Kickoff,Field Goal
2016_16_TEN_JAX_15,Kickoff,Punt
2016_16_TEN_JAX_16,Punt,Field Goal
2016_16_TEN_JAX_17,Kickoff,Punt
2016_16_TEN_JAX_18,Punt,Punt
2016_16_TEN_JAX_19,Punt,Touchdown
2016_16_TEN_JAX_20,Kickoff,Touchdown
2016_16_TEN_JAX_22,Kickoff,Punt
2016_16_TEN_JAX_23,Punt,Punt
2016_16_TEN_JAX_24,Punt,Turnover
2016_16_WAS_CHI_1,Kickoff,Punt
2016_16_WAS_CHI_2,Punt,Punt
2016_16_WAS_CHI_3,Punt,Touchdown
2016_16_WAS_CHI_4,Kickoff,Field Goal
2016_16_WAS_CHI_6,Kickoff,Turnover
2016_16_WAS_CHI_7,Interception,Field Goal
2016_16_WAS_CHI_8,Kickoff,Touchdown
2016_16_WAS_CHI_9,Kickoff,Touchdown
2016_16_WAS_CHI_10,Kickoff,Touchdown
2016_16_WAS_CHI_12,Kickoff,Turnover
2016_16_WAS_CHI_13,Interception,Touchdown
2016_16_WAS_CHI_15,Interception,Turnover
2016_16_WAS_CHI_16,Fumble,Turnover
2016_16_WAS_CHI_17,Interception,Field Goal
2016_16_WAS_CHI_18,Kickoff,Turnover
2016_16_WAS_CHI_19,Interception,Punt
2016_16_WAS_CHI_20,Punt,Touchdown
2016_16_WAS_CHI_21,Kickoff,Touchdown
2016_17_ARI_LA_1,Kickoff,Field Goal
2016_17_ARI_LA_2,Kickoff,Punt
2016_17_ARI_LA_3,Punt,Punt
2016_17_ARI_LA_4,Punt,Punt
2016_17_ARI_LA_5,Punt,Punt
2016_17_ARI_LA_6,Punt,Punt
2016_17_ARI_LA_7,Punt,Turnover
2016_17_ARI_LA_9,Interception,Field Goal
2016_17_ARI_LA_10,Kickoff,Punt
2016_17_ARI_LA_11,Punt,Touchdown
2016_17_ARI_LA_12,Kickoff,Field Goal
2016_17_ARI_LA_13,Kickoff,Punt
2016_17_ARI_LA_14,Punt,Field Goal
2016_17_ARI_LA_15,Kickoff,Field Goal
2016_17_ARI_LA_16,Kickoff,Punt
2016_17_ARI_LA_18,Kickoff,Punt
2016_17_ARI_LA_19,Punt,Touchdown
2016_17_ARI_LA_20,Kickoff,Punt
2016_17_ARI_LA_21,Punt,Punt
2016_17_ARI_LA_22,Punt,Turnover
2016_17_ARI_LA_23,Fumble,Touchdown
2016_17_ARI_LA_25,Kickoff,Turnover
2016_17_ARI_LA_26,Fumble,Turnover
2016_17_BAL_CIN_1,Kickoff,Punt
2016_17_BAL_CIN_2,Punt,Touchdown
2016_17_BAL_CIN_3,Kickoff,Field Goal
2016_17_BAL_CIN_4,Kickoff,Touchdown
2016_17_BAL_CIN_5,Kickoff,Punt
2016_17_BAL_CIN_6,Punt,Field Goal
2016_17_BAL_CIN_7,Kickoff,Turnover
2016_17_BAL_CIN_8,Interception,Field Goal
2016_17_BAL_CIN_10,Kickoff,Punt
2016_17_BAL_CIN_11,Punt,Punt
2016_17_BAL_CIN_12,Punt,Punt
2016_17_BAL_CIN_13,Punt,Turnover
2016_17_BAL_CIN_14,Fumble,Punt
2016_17_BAL_CIN_15,Punt,Punt
2016_17_BAL_CIN_16,Punt,Punt
2016_17_BAL_CIN_17,Punt,Touchdown
2016_17_BAL_CIN_18,Kickoff,Punt
2016_17_BAL_CIN_19,Punt,Turnover
2016_17_BAL_CIN_20,Fumble,Touchdown
2016_17_BAL_CIN_21,Kickoff,Turnover
2016_17_BUF_NYJ_1,Kickoff,Punt
2016_17_BUF_NYJ_2,Punt,Punt
2016_17_BUF_NYJ_3,Punt,Punt
2016_17_BUF_NYJ_4,Punt,Turnover
2016_17_BUF_NYJ_5,Fumble,Punt
2016_17_BUF_NYJ_6,Punt,Touchdown
2016_17_BUF_NYJ_7,Kickoff,Punt
2016_17_BUF_NYJ_8,Punt,Punt
2016_17_BUF_NYJ_9,Punt,Field Goal
2016_17_BUF_NYJ_10,Kickoff,Field Goal
2016_17_BUF_NYJ_11,Kickoff,Punt
2016_17_BUF_NYJ_12,Punt,Punt
2016_17_BUF_NYJ_13,Punt,Turnover
2016_17_BUF_NYJ_14,Fumble,Turnover
2016_17_BUF_NYJ_15,Fumble,Touchdown
2016_17_BUF_NYJ_16,Kickoff,Turnover
2016_17_BUF_NYJ_17,Fumble,Field Goal
2016_17_BUF_NYJ_18,Kickoff,Turnover
2016_17_BUF_NYJ_19,Fumble,Punt
2016_17_BUF_NYJ_20,Punt,Punt
2016_17_BUF_NYJ_21,Punt,Punt
2016_17_BUF_NYJ_22,Punt,Turnover
2016_17_BUF_NYJ_23,Interception,Field Goal
2016_17_BUF_NYJ_25,Kickoff,Touchdown
2016_17_CAR_TB_1,Kickoff,Field Goal
2016_17_CAR_TB_2,Kickoff,Touchdown
2016_17_CAR_TB_3,Kickoff,Punt
2016_17_CAR_TB_4,Punt,Punt
2016_17_CAR_TB_6,Interception,Field Goal
2016_17_CAR_TB_8,Fumble,Punt
2016_17_CAR_TB_9,Punt,Punt
2016_17_CAR_TB_10,Punt,Turnover
2016_17_CAR_TB_11,Interception,Field Goal
2016_17_CAR_TB_14,Kickoff,Punt
2016_17_CAR_TB_15,Punt,Punt
2016_17_CAR_TB_16,Punt,Field Goal
2016_17_CAR_TB_17,Kickoff,Punt
2016_17_CAR_TB_18,Punt,Punt
2016_17_CAR_TB_19,Punt,Punt
2016_17_CAR_TB_20,Punt,Turnover
2016_17_CAR_TB_21,Interception,Field Goal
2016_17_CAR_TB_24,Kickoff,Touchdown
2016_17_CHI_MIN_1,Kickoff,Touchdown
2016_17_CHI_MIN_2,Kickoff,Turnover
2016_17_CHI_MIN_3,Interception,Field Goal
2016_17_CHI_MIN_4,Kickoff,Turnover
2016_17_CHI_MIN_5,Fumble,Touchdown
2016_17_CHI_MIN_6,Kickoff,Punt
2016_17_CHI_MIN_7,Punt,Punt
2016_17_CHI_MIN_8,Punt,Touchdown
2016_17_CHI_MIN_9,Kickoff,Punt
2016_17_CHI_MIN_10,Punt,Touchdown
2016_17_CHI_MIN_11,Kickoff,Field Goal
2016_17_CHI_MIN_12,Kickoff,Turnover
2016_17_CHI_MIN_13,Interception,Turnover
2016_17_CHI_MIN_14,Interception,Turnover
2016_17_CHI_MIN_15,Fumble,Touchdown
2016_17_CHI_MIN_17,Kickoff,Punt
2016_17_CHI_MIN_18,Punt,Turnover
2016_17_CHI_MIN_19,Fumble,Punt
2016_17_CLE_PIT_1,Kickoff,Punt
2016_17_CLE_PIT_2,Punt,Punt
2016_17_CLE_PIT_3,Punt,Touchdown
2016_17_CLE_PIT_4,Kickoff,Punt
2016_17_CLE_PIT_5,Punt,Punt
2016_17_CLE_PIT_6,Punt,Punt
2016_17_CLE_PIT_7,Punt,Touchdown
2016_17_CLE_PIT_8,Kickoff,Punt
2016_17_CLE_PIT_9,Punt,Turnover
2016_17_CLE_PIT_10,Interception,Punt
2016_17_CLE_PIT_12,Fumble,Touchdown
2016_17_CLE_PIT_14,Kickoff,Punt
2016_17_CLE_PIT_15,Punt,Punt
2016_17_CLE_PIT_16,Punt,Punt
2016_17_CLE_PIT_17,Punt,Punt
2016_17_CLE_PIT_18,Punt,Turnover
2016_17_CLE_PIT_19,Fumble,Touchdown
2016_17_CLE_PIT_20,Kickoff,Field Goal
2016_17_CLE_PIT_22,Kickoff,Touchdown
2016_17_CLE_PIT_23,Kickoff,Punt
2016_17_CLE_PIT_24,Punt,Turnover
2016_17_CLE_PIT_26,Kickoff,Field Goal
2016_17_CLE_PIT_27,Kickoff,Touchdown
2016_17_DAL_PHI_1,Kickoff,Punt
2016_17_DAL_PHI_2,Punt,Field Goal
2016_17_DAL_PHI_3,Kickoff,Field Goal
2016_17_DAL_PHI_4,Kickoff,Punt
2016_17_DAL_PHI_5,Punt,Touchdown
2016_17_DAL_PHI_6,Kickoff,Punt
2016_17_DAL_PHI_7,Punt,Turnover
2016_17_DAL_PHI_8,Interception,Turnover
2016_17_DAL_PHI_9,Fumble,Punt
2016_17_DAL_PHI_10,Punt,Punt
2016_17_DAL_PHI_12,Interception,Touchdown
2016_17_DAL_PHI_14,Kickoff,Punt
2016_17_DAL_PHI_15,Punt,Field Goal
2016_17_DAL_PHI_16,Kickoff,Touchdown
2016_17_DAL_PHI_17,Kickoff,Punt
2016_17_DAL_PHI_18,Punt,Field Goal
2016_17_DAL_PHI_20,Punt,Field Goal
2016_17_DAL_PHI_21,Kickoff,Punt
2016_17_DAL_PHI_22,Punt,Touchdown
2016_17_GB_DET_1,Kickoff,Punt
2016_17_GB_DET_2,Punt,Punt
2016_17_GB_DET_3,Punt,Punt
2016_17_GB_DET_4,Punt,Punt
2016_17_GB_DET_5,Punt,Field Goal
2016_17_GB_DET_7,Kickoff,Touchdown
2016_17_GB_DET_8,Kickoff,Punt
2016_17_GB_DET_9,Punt,Touchdown
2016_17_GB_DET_10,Kickoff,Field Goal
2016_17_GB_DET_11,Kickoff,Touchdown
2016_17_GB_DET_12,Kickoff,Punt
2016_17_GB_DET_13,Punt,Punt
2016_17_GB_DET_14,Punt,Punt
2016_17_GB_DET_15,Punt,Touchdown
2016_17_GB_DET_16,Kickoff,Field Goal
2016_17_GB_DET_17,Kickoff,Touchdown
2016_17_GB_DET_18,Kickoff,Turnover
2016_17_GB_DET_19,Interception,Punt
2016_17_HOU_TEN_1,Kickoff,Punt
2016_17_HOU_TEN_3,Kickoff,Punt
2016_17_HOU_TEN_4,Punt,Punt
2016_17_HOU_TEN_5,Punt,Punt
2016_17_HOU_TEN_6,Punt,Punt
2016_17_HOU_TEN_7,Punt,Turnover
2016_17_HOU_TEN_8,Fumble,Turnover
2016_17_HOU_TEN_9,Interception,Field Goal
2016_17_HOU_TEN_11,Punt,Punt
2016_17_HOU_TEN_12,Punt,Touchdown
2016_17_HOU_TEN_14,Kickoff,Touchdown
2016_17_HOU_TEN_15,Kickoff,Touchdown
2016_17_HOU_TEN_16,Kickoff,Field Goal
2016_17_HOU_TEN_17,Kickoff,Field Goal
2016_17_HOU_TEN_18,Kickoff,Touchdown
2016_17_HOU_TEN_19,Kickoff,Punt
2016_17_HOU_TEN_20,Punt,Turnover
2016_17_JAX_IND_1,Kickoff,Punt
2016_17_JAX_IND_2,Punt,Field Goal
2016_17_JAX_IND_3,Kickoff,Punt
2016_17_JAX_IND_4,Punt,Touchdown
2016_17_JAX_IND_5,Kickoff,Punt
2016_17_JAX_IND_6,Punt,Punt
2016_17_JAX_IND_7,Punt,Punt
2016_17_JAX_IND_8,Punt,Punt
2016_17_JAX_IND_9,Punt,Turnover
2016_17_JAX_IND_10,Interception,Turnover
2016_17_JAX_IND_11,Fumble,Field Goal
2016_17_JAX_IND_13,Kickoff,Field Goal
2016_17_JAX_IND_14,Kickoff,Field Goal
2016_17_JAX_IND_16,Kickoff,Punt
2016_17_JAX_IND_17,Punt,Touchdown
2016_17_JAX_IND_18,Kickoff,Punt
2016_17_JAX_IND_19,Punt,Touchdown
2016_17_JAX_IND_20,Kickoff,Turnover
2016_17_JAX_IND_21,Fumble,Turnover
2016_17_JAX_IND_22,Fumble,Field Goal
2016_17_JAX_IND_24,Punt,Field Goal
2016_17_JAX_IND_25,Kickoff,Touchdown
2016_17_KC_SD_1,Kickoff,Field Goal
2016_17_KC_SD_2,Kickoff,Field Goal
2016_17_KC_SD_3,Kickoff,Touchdown
2016_17_KC_SD_4,Kickoff,Touchdown
2016_17_KC_SD_5,Kickoff,Turnover
2016_17_KC_SD_6,Interception,Touchdown
2016_17_KC_SD_7,Kickoff,Turnover
2016_17_KC_SD_8,Interception,Field Goal
2016_17_KC_SD_10,Kickoff,Touchdown
2016_17_KC_SD_12,Kickoff,Field Goal
2016_17_KC_SD_13,Kickoff,Field Goal
2016_17_KC_SD_14,Kickoff,Touchdown
2016_17_KC_SD_15,Kickoff,Punt
2016_17_NE_MIA_1,Kickoff,Touchdown
2016_17_NE_MIA_2,Kickoff,Punt
2016_17_NE_MIA_3,Punt,Touchdown
2016_17_NE_MIA_4,Kickoff,Turnover
2016_17_NE_MIA_5,Interception,Field Goal
2016_17_NE_MIA_6,Kickoff,Punt
2016_17_NE_MIA_7,Punt,Field Goal
2016_17_NE_MIA_8,Kickoff,Touchdown
2016_17_NE_MIA_9,Kickoff,Field Goal
2016_17_NE_MIA_10,Kickoff,Touchdown
2016_17_NE_MIA_11,Kickoff,Touchdown
2016_17_NE_MIA_12,Kickoff,Punt
2016_17_NE_MIA_13,Punt,Punt
2016_17_NE_MIA_14,Punt,Punt
2016_17_NE_MIA_15,Punt,Punt
2016_17_NE_MIA_16,Punt,Turnover
2016_17_NE_MIA_17,Fumble,Touchdown
2016_17_NE_MIA_18,Kickoff,Punt
2016_17_NE_MIA_19,Punt,Punt
2016_17_NO_ATL_1,Kickoff,Punt
2016_17_NO_ATL_2,Punt,Touchdown
2016_17_NO_ATL_3,Kickoff,Field Goal
2016_17_NO_ATL_5,Kickoff,Touchdown
2016_17_NO_ATL_6,Kickoff,Touchdown
2016_17_NO_ATL_7,Kickoff,Punt
2016_17_NO_ATL_8,Punt,Touchdown
2016_17_NO_ATL_9,Kickoff,Field Goal
2016_17_NO_ATL_10,Kickoff,Touchdown
2016_17_NO_ATL_12,Kickoff,Punt
2016_17_NO_ATL_13,Punt,Punt
2016_17_NO_ATL_14,Punt,Field Goal
2016_17_NO_ATL_15,Kickoff,Punt
2016_17_NO_ATL_16,Punt,Punt
2016_17_NO_ATL_17,Punt,Touchdown
2016_17_NO_ATL_18,Kickoff,Punt
2016_17_NO_ATL_19,Punt,Turnover
2016_17_NO_ATL_20,Interception,Punt
2016_17_NO_ATL_21,Punt,Touchdown
2016_17_NO_ATL_22,Kickoff,Touchdown
2016_17_NYG_WAS_1,Kickoff,Punt
2016_17_NYG_WAS_2,Punt,Punt
2016_17_NYG_WAS_3,Punt,Punt
2016_17_NYG_WAS_4,Punt,Field Goal
2016_17_NYG_WAS_5,Kickoff,Punt
2016_17_NYG_WAS_6,Punt,Touchdown
2016_17_NYG_WAS_7,Kickoff,Punt
2016_17_NYG_WAS_8,Punt,Punt
2016_17_NYG_WAS_9,Punt,Punt
2016_17_NYG_WAS_10,Punt,Punt
2016_17_NYG_WAS_11,Punt,Field Goal
2016_17_NYG_WAS_12,Kickoff,Turnover
2016_17_NYG_WAS_13,Fumble,Punt
2016_17_NYG_WAS_14,Punt,Punt
2016_17_NYG_WAS_15,Punt,Turnover
2016_17_NYG_WAS_16,Interception,Punt
2016_17_NYG_WAS_17,Punt,Field Goal
2016_17_NYG_WAS_18,Kickoff,Punt
2016_17_NYG_WAS_19,Punt,Touchdown
2016_17_NYG_WAS_20,Kickoff,Punt
2016_17_NYG_WAS_21,Punt,Punt
2016_17_NYG_WAS_22,Punt,Field Goal
2016_17_NYG_WAS_23,Kickoff,Turnover
2016_17_NYG_WAS_24,Interception,Punt
2016_17_OAK_DEN_1,Kickoff,Touchdown
2016_17_OAK_DEN_2,Kickoff,Punt
2016_17_OAK_DEN_3,Punt,Punt
2016_17_OAK_DEN_4,Punt,Punt
2016_17_OAK_DEN_5,Punt,Field Goal
2016_17_OAK_DEN_6,Kickoff,Punt
2016_17_OAK_DEN_7,Punt,Punt
2016_17_OAK_DEN_8,Punt,Punt
2016_17_OAK_DEN_9,Punt,Touchdown
2016_17_OAK_DEN_10,Kickoff,Punt
2016_17_OAK_DEN_11,Punt,Turnover
2016_17_OAK_DEN_12,Kickoff,Turnover
2016_17_OAK_DEN_13,Fumble,Touchdown
2016_17_OAK_DEN_14,Kickoff,Punt
2016_17_OAK_DEN_15,Punt,Punt
2016_17_OAK_DEN_16,Punt,Touchdown
2016_17_OAK_DEN_18,Interception,Punt
2016_17_OAK_DEN_19,Punt,Punt
2016_17_OAK_DEN_21,Fumble,Field Goal
2016_17_OAK_DEN_23,Punt,Punt
2016_17_OAK_DEN_24,Punt,Turnover
2016_17_OAK_DEN_25,Interception,Turnover
2016_17_OAK_DEN_26,Fumble,Turnover
2016_17_SEA_SF_1,Kickoff,Turnover
2016_17_SEA_SF_2,Fumble,Field Goal
2016_17_SEA_SF_3,Kickoff,Touchdown
2016_17_SEA_SF_4,Kickoff,Punt
2016_17_SEA_SF_5,Punt,Touchdown
2016_17_SEA_SF_6,Kickoff,Field Goal
2016_17_SEA_SF_7,Kickoff,Turnover
2016_17_SEA_SF_8,Fumble,Touchdown
2016_17_SEA_SF_9,Kickoff,Punt
2016_17_SEA_SF_10,Punt,Touchdown
2016_17_SEA_SF_11,Kickoff,Punt
2016_17_SEA_SF_12,Punt,Punt
2016_17_SEA_SF_13,Punt,Turnover
2016_17_SEA_SF_14,Kickoff,Punt
2016_17_SEA_SF_15,Punt,Punt
2016_17_SEA_SF_16,Punt,Field Goal
2016_17_SEA_SF_17,Kickoff,Punt
2016_17_SEA_SF_19,Kickoff,Punt
2016_17_SEA_SF_20,Punt,Field Goal
2016_17_SEA_SF_21,Kickoff,Punt
2016_17_SEA_SF_22,Punt,Punt
2016_17_SEA_SF_23,Punt,Touchdown
2017_01_ARI_DET_1,Kickoff,Turnover
2017_01_ARI_DET_3,Kickoff,Punt
2017_01_ARI_DET_4,Punt,Punt
2017_01_ARI_DET_5,Punt,Turnover
2017_01_ARI_DET_6,Fumble,Field Goal
2017_01_ARI_DET_7,Kickoff,Punt
2017_01_ARI_DET_8,Punt,Turnover
2017_01_ARI_DET_9,Interception,Touchdown
2017_01_ARI_DET_10,Kickoff,Punt
2017_01_ARI_DET_11,Punt,Punt
2017_01_ARI_DET_12,Punt,Field Goal
2017_01_ARI_DET_14,Kickoff,Punt
2017_01_ARI_DET_15,Punt,Touchdown
2017_01_ARI_DET_16,Kickoff,Punt
